Episode,Score,Steps,Epsilon,GhostsEaten
3904,1190,3,0.20973459030167924,0
3905,360,129,0.20965069646555856,0
3906,1050,52,0.20956683618697236,0
3907,450,228,0.2094830094524976,0
3908,1260,236,0.2093992162487166,1
3909,380,192,0.20931545656221712,0
3910,1590,96,0.20923173037959225,0
3911,1660,57,0.20914803768744042,1
3912,290,60,0.20906437847236545,0
3913,380,140,0.20898075272097652,0
3914,370,59,0.20889716041988815,0
3915,540,310,0.2088136015557202,0
3916,1130,172,0.20873007611509792,0
3917,540,321,0.2086465840846519,0
3918,530,209,0.20856312545101804,0
3919,530,326,0.20847970020083764,0
3920,2390,9,0.2083963083207573,0
3921,430,86,0.208312949797429,0
3922,540,286,0.20822962461751005,0
3923,1570,48,0.20814633276766306,0
3924,480,211,0.208063074234556,0
3925,1130,258,0.2079798490048622,0
3926,650,13,0.20789665706526025,0
3927,1170,156,0.20781349840243415,0
3928,580,225,0.20773037300307318,0
3929,1460,14,0.20764728085387196,1
3930,780,373,0.20756422194153043,1
3931,1070,212,0.20748119625275382,0
3932,500,448,0.20739820377425272,0
3933,1100,132,0.20731524449274302,0
3934,580,352,0.20723231839494594,0
3935,1950,118,0.20714942546758797,1
3936,480,256,0.20706656569740095,0
3937,1260,17,0.206983739071122,0
3938,1010,180,0.20690094557549354,0
3939,560,84,0.20681818519726336,1
3940,530,244,0.20673545792318446,0
3941,940,74,0.2066527637400152,0
3942,540,205,0.20657010263451922,0
3943,1700,164,0.20648747459346542,0
3944,520,266,0.20640487960362805,0
3945,470,163,0.2063223176517866,0
3946,1070,157,0.2062397887247259,0
3947,500,260,0.206157292809236,0
3948,540,141,0.20607482989211232,0
3949,1020,98,0.20599239996015548,0
3950,2510,103,0.20591000300017143,1
3951,1050,98,0.20582763899897136,0
3952,1620,68,0.20574530794337179,0
3953,1940,263,0.20566300982019445,1
3954,1510,39,0.20558074461626638,0
3955,560,283,0.2054985123184199,0
3956,1320,97,0.20541631291349255,1
3957,1110,125,0.20533414638832717,0
3958,1560,211,0.20525201272977184,2
3959,1710,280,0.20516991192467993,0
3960,480,134,0.20508784395991006,0
3961,1540,68,0.2050058088223261,0
3962,1130,120,0.20492380649879718,0
3963,1280,18,0.20484183697619768,0
3964,480,157,0.2047599002414072,0
3965,1190,1,0.20467799628131064,0
3966,1620,117,0.20459612508279812,0
3967,1190,109,0.204514286632765,1
3968,2080,14,0.2044324809181119,1
3969,980,58,0.20435070792574467,0
3970,910,295,0.20426896764257438,0
3971,400,199,0.20418726005551735,0
3972,860,101,0.20410558515149516,0
3973,410,100,0.20402394291743456,0
3974,390,141,0.2039423333402676,0
3975,420,109,0.2038607564069315,0
3976,480,144,0.20377921210436872,0
3977,570,378,0.20369770041952698,0
3978,970,138,0.20361622133935917,0
3979,420,298,0.20353477485082344,0
3980,1150,307,0.20345336094088312,0
3981,2310,112,0.20337197959650677,0
3982,1030,49,0.20329063080466817,0
3983,1450,90,0.2032093145523463,0
3984,470,221,0.2031280308265254,0
3985,1640,150,0.2030467796141948,0
3986,290,500,0.20296556090234913,0
3987,1130,156,0.2028843746779882,0
3988,540,262,0.202803220928117,0
3989,500,239,0.20272209963974577,0
3990,120,68,0.2026410107998899,0
3991,350,216,0.20255995439556995,0
3992,1100,201,0.20247893041381174,0
3993,1920,87,0.20239793884164622,1
3994,1460,137,0.20231697966610956,0
3995,1050,127,0.20223605287424312,0
3996,970,110,0.20215515845309343,0
3997,480,79,0.2020742963897122,0
3998,580,465,0.2019934666711563,0
3999,970,42,0.20191266928448787,0
4000,420,398,0.20183190421677408,0
4001,400,112,0.20175117145508736,0
4002,310,289,0.20167047098650534,0
4003,610,2,0.20158980279811076,0
4004,480,157,0.20150916687699152,0
4005,400,78,0.20142856321024075,0
4006,1100,251,0.20134799178495666,0
4007,990,99,0.2012674525882427,0
4008,1130,116,0.2011869456072074,0
4009,490,238,0.20110647082896452,0
4010,410,291,0.20102602824063295,0
4011,480,97,0.2009456178293367,0
4012,2230,136,0.20086523958220498,0
4013,950,118,0.2007848934863721,0
4014,1130,264,0.20070457952897755,0
4015,440,79,0.20062429769716597,0
4016,510,357,0.20054404797808711,0
4017,580,111,0.2004638303588959,0
4018,1330,103,0.20038364482675233,1
4019,510,181,0.20030349136882164,0
4020,930,168,0.2002233699722741,0
4021,480,124,0.2001432806242852,0
4022,480,203,0.20006322331203552,0
4023,560,148,0.19998319802271072,0
4024,930,125,0.19990320474350165,0
4025,520,292,0.19982324346160427,0
4026,1030,174,0.19974331416421964,0
4027,430,158,0.19966341683855396,0
4028,1660,257,0.19958355147181855,0
4029,1160,68,0.19950371805122982,1
4030,1550,144,0.19942391656400935,2
4031,530,445,0.19934414699738376,0
4032,470,177,0.1992644093385848,0
4033,1780,1,0.19918470357484938,0
4034,2120,68,0.19910502969341945,2
4035,470,98,0.1990253876815421,0
4036,480,368,0.1989457775264695,0
4037,2350,119,0.19886619921545892,0
4038,520,222,0.19878665273577276,0
4039,1740,103,0.19870713807467846,0
4040,550,183,0.1986276552194486,0
4041,2150,76,0.19854820415736085,0
4042,460,200,0.1984687848756979,0
4043,510,230,0.19838939736174765,0
4044,520,228,0.19831004160280297,0
4045,400,95,0.19823071758616184,0
4046,1680,87,0.19815142529912738,0
4047,1050,162,0.19807216472900774,0
4048,950,166,0.19799293586311614,0
4049,1040,89,0.1979137386887709,0
4050,560,196,0.19783457319329542,0
4051,490,203,0.1977554393640181,0
4052,420,133,0.1976763371882725,0
4053,580,288,0.1975972666533972,0
4054,1100,335,0.19751822774673583,0
4055,960,89,0.19743922045563714,0
4056,1160,173,0.1973602447674549,0
4057,490,147,0.1972813006695479,0
4058,1110,378,0.1972023881492801,0
4059,510,180,0.1971235071940204,0
4060,1760,74,0.19704465779114277,0
4061,760,141,0.19696583992802633,1
4062,450,103,0.19688705359205513,0
4063,1100,165,0.1968082987706183,0
4064,490,164,0.19672957545111008,0
4065,420,288,0.19665088362092964,0
4066,480,128,0.19657222326748128,0
4067,500,291,0.1964935943781743,0
4068,510,270,0.19641499694042303,0
4069,350,256,0.19633643094164688,0
4070,1160,314,0.19625789636927024,1
4071,380,110,0.19617939321072253,0
4072,680,34,0.19610092145343824,0
4073,750,197,0.19602248108485687,1
4074,1140,140,0.19594407209242293,0
4075,580,287,0.19586569446358595,0
4076,1830,73,0.19578734818580054,1
4077,480,204,0.19570903324652622,0
4078,580,388,0.19563074963322763,0
4079,490,165,0.19555249733337435,0
4080,480,216,0.195474276334441,0
4081,560,157,0.19539608662390723,0
4082,980,49,0.19531792818925767,1
4083,280,184,0.19523980101798197,0
4084,420,249,0.19516170509757477,0
4085,540,159,0.19508364041553575,0
4086,480,263,0.19500560695936955,0
4087,920,48,0.19492760471658582,0
4088,530,210,0.1948496336746992,0
4089,520,241,0.19477169382122933,0
4090,1160,149,0.19469378514370084,1
4091,400,82,0.19461590762964337,0
4092,920,78,0.1945380612665915,0
4093,350,247,0.1944602460420849,0
4094,440,71,0.19438246194366807,0
4095,1050,278,0.1943047089588906,0
4096,510,364,0.19422698707530706,0
4097,1080,265,0.19414929628047695,0
4098,1150,59,0.19407163656196477,1
4099,2090,43,0.19399400790734,0
4100,1740,172,0.19391641030417708,1
4101,450,114,0.19383884374005542,0
4102,580,348,0.1937613082025594,0
4103,1090,78,0.1936838036792784,0
4104,3690,34,0.1936063301578067,2
4105,1660,179,0.19352888762574358,0
4106,2350,165,0.1934514760706933,0
4107,580,297,0.19337409548026502,0
4108,540,158,0.19329674584207293,0
4109,570,346,0.1932194271437361,0
4110,2150,69,0.1931421393728786,0
4111,390,97,0.19306488251712947,0
4112,940,99,0.19298765656412262,0
4113,460,125,0.192910461501497,0
4114,1000,56,0.19283329731689638,0
4115,1940,226,0.19275616399796963,1
4116,540,267,0.19267906153237047,0
4117,500,309,0.19260198990775754,0
4118,540,184,0.19252494911179444,0
4119,490,281,0.19244793913214972,0
4120,1280,14,0.19237095995649686,0
4121,520,131,0.19229401157251427,0
4122,1360,344,0.19221709396788528,1
4123,680,13,0.19214020713029814,0
4124,1510,211,0.19206335104744604,0
4125,480,331,0.19198652570702707,0
4126,440,112,0.19190973109674425,0
4127,1050,67,0.19183296720430557,0
4128,1980,2,0.19175623401742387,1
4129,570,331,0.1916795315238169,0
4130,420,159,0.19160285971120739,0
4131,1170,285,0.1915262185673229,0
4132,440,130,0.191449608079896,0
4133,1490,135,0.19137302823666405,0
4134,1320,114,0.1912964790253694,1
4135,1920,283,0.19121996043375925,1
4136,1110,145,0.19114347244958574,0
4137,1500,99,0.19106701506060592,0
4138,350,277,0.19099058825458168,0
4139,1620,49,0.19091419201927987,1
4140,1880,83,0.19083782634247215,1
4141,690,104,0.19076149121193517,1
4142,390,113,0.1906851866154504,0
4143,1420,6,0.19060891254080423,1
4144,650,59,0.1905326689757879,0
4145,1280,66,0.1904564559081976,1
4146,2020,9,0.19038027332583432,1
4147,1070,170,0.190304121216504,0
4148,440,66,0.19022799956801742,0
4149,1760,326,0.1901519083681902,0
4150,1170,74,0.19007584760484295,0
4151,560,207,0.189999817265801,0
4152,490,125,0.18992381733889468,0
4153,580,187,0.18984784781195913,0
4154,1880,83,0.18977190867283436,1
4155,2850,83,0.18969599990936523,0
4156,450,184,0.1896201215094015,0
4157,390,96,0.18954427346079775,0
4158,710,16,0.18946845575141344,0
4159,410,219,0.1893926683691129,0
4160,480,244,0.18931691130176526,0
4161,1350,235,0.18924118453724456,1
4162,1750,388,0.18916548806342967,0
4163,370,183,0.1890898218682043,0
4164,150,139,0.18901418593945704,0
4165,1670,78,0.18893858026508126,0
4166,550,391,0.18886300483297525,0
4167,710,130,0.18878745963104207,1
4168,430,291,0.18871194464718966,0
4169,1250,88,0.18863645986933078,1
4170,480,86,0.18856100528538305,0
4171,580,466,0.18848558088326892,0
4172,1680,246,0.1884101866509156,0
4173,880,136,0.18833482257625525,0
4174,620,7,0.18825948864722475,0
4175,470,106,0.18818418485176586,0
4176,1150,173,0.18810891117782516,0
4177,1570,42,0.18803366761335405,0
4178,2140,82,0.1879584541463087,0
4179,500,167,0.1878832707646502,0
4180,560,326,0.18780811745634435,0
4181,950,326,0.18773299420936182,0
4182,1070,157,0.1876579010116781,0
4183,1560,165,0.18758283785127342,2
4184,1620,113,0.1875078047161329,0
4185,390,134,0.18743280159424647,0
4186,30,12,0.18735782847360877,0
4187,1260,146,0.18728288534221932,1
4188,400,114,0.18720797218808244,0
4189,1200,100,0.18713308899920722,1
4190,650,232,0.18705823576360756,1
4191,1050,245,0.1869834124693021,0
4192,1130,65,0.1869086191043144,0
4193,1240,127,0.18683385565667268,1
4194,580,475,0.18675912211441,0
4195,490,233,0.18668441846556424,0
4196,480,343,0.18660974469817804,0
4197,900,266,0.18653510080029878,0
4198,1690,128,0.18646048675997867,0
4199,1130,347,0.18638590256527468,0
4200,1270,157,0.18631134820424858,1
4201,490,170,0.18623682366496688,0
4202,1170,144,0.18616232893550091,0
4203,640,325,0.1860878640039267,1
4204,1830,12,0.18601342885832514,0
4205,520,179,0.18593902348678182,0
4206,2520,34,0.1858646478773871,0
4207,140,47,0.18579030201823615,0
4208,1340,21,0.18571598589742885,0
4209,920,198,0.18564169950306988,0
4210,470,293,0.18556744282326867,0
4211,360,97,0.18549321584613937,0
4212,450,114,0.18541901855980092,0
4213,1110,56,0.18534485095237702,1
4214,470,199,0.18527071301199607,0
4215,480,409,0.18519660472679128,0
4216,400,485,0.18512252608490057,0
4217,1130,112,0.18504847707446662,0
4218,1740,266,0.18497445768363685,0
4219,1030,95,0.18490046790056341,0
4220,360,95,0.1848265077134032,0
4221,290,330,0.18475257711031784,0
4222,700,21,0.18467867607947372,0
4223,460,192,0.18460480460904194,0
4224,1010,127,0.18453096268719832,0
4225,480,135,0.18445715030212345,0
4226,380,209,0.18438336744200262,0
4227,460,131,0.18430961409502583,0
4228,580,183,0.18423589024938783,0
4229,950,233,0.18416219589328808,2
4230,540,265,0.18408853101493078,0
4231,1110,160,0.18401489560252482,0
4232,740,80,0.18394128964428383,1
4233,1030,172,0.18386771312842612,0
4234,150,34,0.18379416604317475,0
4235,930,54,0.1837206483767575,0
4236,1670,161,0.1836471601174068,0
4237,540,192,0.18357370125335987,0
4238,430,126,0.18350027177285852,0
4239,920,57,0.1834268716641494,0
4240,510,223,0.18335350091548375,0
4241,460,136,0.18328015951511756,0
4242,500,141,0.18320684745131152,0
4243,540,230,0.183133564712331,0
4244,1330,114,0.18306031128644606,1
4245,1170,174,0.1829870871619315,0
4246,460,399,0.18291389232706673,0
4247,470,287,0.1828407267701359,0
4248,480,189,0.18276759047942787,0
4249,440,121,0.1826944834432361,0
4250,80,56,0.18262140564985882,0
4251,740,199,0.1825483570875989,1
4252,1150,106,0.18247533774476388,0
4253,490,182,0.18240234760966598,0
4254,690,274,0.18232938667062212,1
4255,580,210,0.18225645491595388,0
4256,480,371,0.1821835523339875,0
4257,460,88,0.1821106789130539,0
4258,740,356,0.1820378346414887,1
4259,530,352,0.1819650195076321,0
4260,1070,156,0.18189223349982905,0
4261,480,307,0.18181947660642914,0
4262,550,298,0.18174674881578656,0
4263,460,199,0.18167405011626026,0
4264,480,319,0.18160138049621377,0
4265,560,184,0.1815287399440153,0
4266,540,455,0.1814561284480377,0
4267,440,163,0.1813835459966585,0
4268,910,104,0.18131099257825986,0
4269,480,240,0.18123846818122857,0
4270,440,269,0.1811659727939561,0
4271,510,154,0.18109350640483854,0
4272,1030,127,0.1810210690022766,0
4273,1140,190,0.1809486605746757,0
4274,420,104,0.18087628111044585,0
4275,490,201,0.18080393059800168,0
4276,1040,121,0.1807316090257625,0
4277,1710,156,0.18065931638215219,0
4278,2170,123,0.18058705265559932,0
4279,1080,72,0.1805148178345371,0
4280,370,338,0.1804426119074033,0
4281,1170,143,0.18037043486264034,0
4282,430,175,0.1802982866886953,0
4283,460,86,0.18022616737401984,0
4284,540,253,0.18015407690707025,0
4285,460,118,0.18008201527630743,0
4286,1130,159,0.18000998247019692,0
4287,500,212,0.17993797847720885,0
4288,950,192,0.17986600328581798,0
4289,1760,176,0.17979405688450364,0
4290,3070,131,0.17972213926174985,1
4291,1590,174,0.17965025040604515,0
4292,460,187,0.17957839030588274,0
4293,1100,134,0.1795065589497604,0
4294,450,212,0.1794347563261805,0
4295,1120,170,0.17936298242365004,0
4296,1130,186,0.17929123723068058,0
4297,560,173,0.1792195207357883,0
4298,1860,89,0.179147832927494,1
4299,2350,129,0.17907617379432303,1
4300,510,270,0.1790045433248053,0
4301,530,235,0.1789329415074754,0
4302,350,66,0.17886136833087243,0
4303,4410,67,0.17878982378354008,0
4304,920,153,0.17871830785402668,0
4305,1120,102,0.17864682053088507,0
4306,900,90,0.17857536180267272,0
4307,1490,53,0.17850393165795167,0
4308,2080,74,0.1784325300852885,2
4309,2200,200,0.1783611570732544,0
4310,1660,70,0.1782898126104251,0
4311,2260,120,0.17821849668538092,0
4312,1190,2,0.17814720928670677,0
4313,360,74,0.1780759504029921,0
4314,2680,98,0.1780047200228309,0
4315,460,219,0.17793351813482178,0
4316,1130,201,0.17786234472756784,0
4317,1300,84,0.17779119978967683,0
4318,830,53,0.17772008330976097,0
4319,540,257,0.17764899527643707,0
4320,1750,284,0.1775779356783265,0
4321,1780,1,0.17750690450405518,0
4322,390,115,0.17743590174225357,0
4323,1720,136,0.17736492738155668,0
4324,1500,37,0.17729398141060407,0
4325,950,103,0.17722306381803984,0
4326,1160,731,0.17715217459251265,0
4327,540,225,0.17708131372267566,0
4328,490,262,0.1770104811971866,0
4329,1130,78,0.17693967700470772,0
4330,3280,82,0.17686890113390585,0
4331,1100,311,0.1767981535734523,0
4332,1090,142,0.17672743431202292,0
4333,1920,48,0.17665674333829812,2
4334,1090,201,0.17658608064096282,0
4335,450,80,0.17651544620870643,0
4336,1070,69,0.17644484003022295,0
4337,1130,146,0.17637426209421087,0
4338,540,324,0.1763037123893732,0
4339,430,180,0.17623319090441747,0
4340,510,302,0.1761626976280557,0
4341,1050,62,0.1760922325490045,0
4342,1240,12,0.17602179565598491,0
4343,1070,261,0.17595138693772253,0
4344,520,118,0.17588100638294746,0
4345,1720,147,0.17581065398039428,0
4346,1790,2,0.17574032971880213,0
4347,1910,68,0.1756700335869146,1
4348,930,63,0.17559976557347984,0
4349,1670,146,0.17552952566725044,0
4350,930,73,0.17545931385698355,0
4351,1660,203,0.17538913013144075,0
4352,540,155,0.17531897447938818,0
4353,490,233,0.17524884688959644,0
4354,460,158,0.1751787473508406,0
4355,1650,53,0.17510867585190026,0
4356,140,94,0.1750386323815595,0
4357,1250,159,0.17496861692860688,1
4358,460,363,0.17489862948183543,0
4359,510,148,0.1748286700300427,0
4360,520,272,0.1747587385620307,0
4361,480,229,0.1746888350666059,0
4362,410,98,0.17461895953257928,0
4363,520,234,0.17454911194876624,0
4364,1040,58,0.17447929230398673,0
4365,360,187,0.17440950058706514,0
4366,650,7,0.17433973678683032,0
4367,480,86,0.17427000089211558,0
4368,1270,160,0.17420029289175876,1
4369,2850,92,0.17413061277460207,0
4370,1000,117,0.17406096052949224,0
4371,1170,269,0.17399133614528045,0
4372,2220,72,0.17392173961082236,0
4373,2880,179,0.17385217091497804,0
4374,1720,69,0.17378263004661204,0
4375,1670,78,0.1737131169945934,0
4376,1630,73,0.17364363174779557,0
4377,3450,81,0.17357417429509645,0
4378,1330,93,0.1735047446253784,1
4379,2750,132,0.17343534272752825,2
4380,1120,150,0.17336596859043724,0
4381,580,282,0.17329662220300107,0
4382,540,275,0.1732273035541199,0
4383,1460,99,0.17315801263269825,0
4384,2340,59,0.17308874942764518,1
4385,1630,89,0.17301951392787412,0
4386,550,328,0.17295030612230297,0
4387,340,84,0.17288112599985406,0
4388,480,91,0.17281197354945413,0
4389,1750,176,0.17274284876003435,0
4390,460,95,0.17267375162053034,0
4391,930,76,0.17260468211988214,0
4392,2510,186,0.1725356402470342,1
4393,1070,215,0.17246662599093537,0
4394,470,259,0.172397639340539,0
4395,570,226,0.1723286802848028,0
4396,490,170,0.17225974881268888,0
4397,1130,390,0.1721908449131638,0
4398,490,185,0.17212196857519854,0
4399,1010,133,0.17205311978776847,0
4400,2430,95,0.17198429853985336,1
4401,1280,235,0.17191550482043744,1
4402,1040,123,0.17184673861850927,0
4403,1070,423,0.17177799992306186,0
4404,490,186,0.17170928872309266,0
4405,940,47,0.17164060500760342,0
4406,1090,115,0.1715719487656004,0
4407,2900,142,0.17150331998609417,0
4408,1090,107,0.17143471865809973,0
4409,930,43,0.1713661447706365,0
4410,2230,54,0.17129759831272826,0
4411,2900,81,0.17122907927340317,0
4412,760,198,0.1711605876416938,1
4413,2220,174,0.17109212340663715,0
4414,1580,48,0.1710236865572745,0
4415,1280,63,0.1709552770826516,1
4416,1290,62,0.17088689497181855,2
4417,480,144,0.17081854021382983,0
4418,540,189,0.1707502127977443,0
4419,490,163,0.1706819127126252,0
4420,580,243,0.17061363994754017,0
4421,450,305,0.17054539449156117,0
4422,480,148,0.17047717633376455,0
4423,480,302,0.17040898546323105,0
4424,510,289,0.17034082186904576,0
4425,580,290,0.17027268554029815,0
4426,1690,86,0.17020457646608203,0
4427,710,127,0.1701364946354956,1
4428,480,286,0.1700684400376414,0
4429,540,224,0.17000041266162635,0
4430,1710,100,0.1699324124965617,0
4431,1680,143,0.1698644395315631,0
4432,610,2,0.16979649375575048,0
4433,1070,155,0.16972857515824818,0
4434,510,206,0.16966068372818488,0
4435,540,231,0.16959281945469362,0
4436,450,214,0.16952498232691174,0
4437,3130,198,0.16945717233398097,1
4438,2260,145,0.1693893894650474,0
4439,580,129,0.16932163370926137,0
4440,1140,147,0.16925390505577767,0
4441,2280,77,0.16918620349375538,0
4442,900,114,0.16911852901235788,0
4443,290,107,0.16905088160075293,0
4444,940,315,0.16898326124811264,0
4445,1140,234,0.1689156679436134,0
4446,980,212,0.16884810167643596,0
4447,490,106,0.1687805624357654,0
4448,1680,51,0.16871305021079108,1
4449,990,244,0.16864556499070676,0
4450,580,121,0.1685781067647105,0
4451,1140,189,0.1685106755220046,0
4452,540,104,0.1684432712517958,0
4453,3010,118,0.1683758939432951,2
4454,370,205,0.16830854358571778,0
4455,530,222,0.1682412201682835,0
4456,550,198,0.1681739236802162,0
4457,390,286,0.1681066541107441,0
4458,1080,88,0.1680394114490998,0
4459,580,359,0.16797219568452018,0
4460,540,130,0.16790500680624637,0
4461,1370,123,0.16783784480352387,1
4462,1100,287,0.16777070966560248,0
4463,1320,186,0.16770360138173623,1
4464,740,218,0.16763651994118356,1
4465,1140,114,0.1675694653332071,0
4466,580,108,0.16750243754707383,0
4467,670,21,0.167435436572055,0
4468,1070,61,0.1673684623974262,0
4469,2370,4,0.16730151501246723,0
4470,1070,107,0.16723459440646227,0
4471,280,205,0.1671677005686997,0
4472,540,355,0.16710083348847224,0
4473,400,90,0.16703399315507686,0
4474,440,142,0.16696717955781484,0
4475,440,135,0.16690039268599172,0
4476,550,547,0.16683363252891734,0
4477,1720,169,0.16676689907590578,0
4478,1800,4,0.16670019231627542,0
4479,380,438,0.1666335122393489,0
4480,990,286,0.16656685883445319,0
4481,1130,89,0.1665002320909194,0
4482,550,243,0.16643363199808306,0
4483,930,225,0.16636705854528383,0
4484,980,108,0.16630051172186572,0
4485,510,179,0.16623399151717697,0
4486,560,292,0.1661674979205701,0
4487,1130,351,0.16610103092140188,0
4488,1050,80,0.16603459050903333,0
4489,550,412,0.16596817667282973,0
4490,550,187,0.1659017894021606,0
4491,540,151,0.16583542868639975,0
4492,1760,147,0.1657690945149252,0
4493,560,251,0.16570278687711923,0
4494,350,273,0.16563650576236838,0
4495,1070,262,0.16557025116006344,0
4496,1760,205,0.1655040230595994,0
4497,580,236,0.16543782145037558,0
4498,460,244,0.16537164632179543,0
4499,510,112,0.16530549766326672,0
4500,1880,87,0.16523937546420142,1
4501,1060,136,0.16517327971401574,0
4502,1140,392,0.16510721040213014,0
4503,490,269,0.1650411675179693,0
4504,740,210,0.1649751510509621,1
4505,490,290,0.16490916099054173,0
4506,1230,152,0.16484319732614552,1
4507,540,355,0.16477726004721507,0
4508,580,205,0.16471134914319618,0
4509,540,139,0.1646454646035389,0
4510,340,155,0.1645796064176975,0
4511,440,119,0.16451377457513044,0
4512,1920,169,0.1644479690653004,1
4513,570,242,0.16438218987767428,0
4514,580,324,0.16431643700172321,0
4515,1130,234,0.16425071042692252,0
4516,490,158,0.16418501014275175,0
4517,1170,144,0.16411933613869464,0
4518,2660,146,0.16405368840423917,2
4519,1140,204,0.1639880669288775,0
4520,1470,125,0.16392247170210594,0
4521,680,151,0.1638569027134251,1
4522,1130,182,0.16379135995233973,0
4523,1130,146,0.1637258434083588,0
4524,3000,7,0.16366035307099547,0
4525,3440,121,0.1635948889297671,0
4526,2760,56,0.1635294509741952,0
4527,1740,80,0.16346403919380553,0
4528,350,79,0.16339865357812802,0
4529,580,263,0.16333329411669678,0
4530,2310,69,0.16326796079905012,0
4531,1080,101,0.16320265361473052,0
4532,550,224,0.16313737255328464,0
4533,1690,135,0.16307211760426335,0
4534,510,244,0.16300688875722166,0
4535,2510,71,0.1629416860017188,1
4536,610,3,0.16287650932731812,0
4537,550,121,0.1628113587235872,0
4538,2510,64,0.1627462341800978,1
4539,1030,21,0.16268113568642575,1
4540,4210,11,0.1626160632321512,0
4541,950,559,0.16255101680685835,0
4542,480,191,0.1624859964001356,0
4543,370,202,0.16242100200157555,0
4544,360,288,0.16235603360077494,0
4545,550,114,0.16229109118733465,0
4546,1070,237,0.1622261747508597,1
4547,880,242,0.16216128428095938,0
4548,560,161,0.162096419767247,0
4549,730,153,0.1620315811993401,1
4550,290,111,0.16196676856686038,0
4551,410,172,0.16190198185943364,0
4552,440,110,0.16183722106668988,0
4553,290,361,0.1617724861782632,0
4554,540,338,0.1617077771837919,0
4555,280,228,0.16164309407291838,0
4556,1920,123,0.16157843683528922,1
4557,1520,59,0.1615138054605551,0
4558,470,230,0.1614491999383709,0
4559,390,86,0.16138462025839556,0
4560,930,231,0.1613200664102922,0
4561,390,404,0.16125553838372808,0
4562,440,426,0.1611910361683746,0
4563,2330,182,0.16112655975390727,0
4564,910,161,0.1610621091300057,0
4565,2050,49,0.16099768428635372,0
4566,940,69,0.1609332852126392,0
4567,1560,88,0.16086891189855415,0
4568,550,178,0.16080456433379473,0
4569,340,90,0.1607402425080612,0
4570,1110,248,0.16067594641105798,0
4571,740,121,0.16061167603249357,1
4572,340,221,0.16054743136208058,0
4573,360,160,0.16048321238953575,0
4574,350,141,0.16041901910457995,0
4575,280,196,0.16035485149693812,0
4576,310,138,0.16029070955633937,0
4577,340,223,0.16022659327251684,0
4578,1690,93,0.16016250263520784,1
4579,2230,237,0.16009843763415377,0
4580,2670,40,0.16003439825910012,0
4581,340,318,0.1599703844997965,0
4582,320,274,0.1599063963459966,0
4583,550,242,0.15984243378745822,0
4584,330,203,0.15977849681394324,0
4585,350,210,0.15971458541521766,0
4586,350,210,0.15965069958105157,0
4587,440,224,0.15958683930121917,0
4588,370,78,0.1595230045654987,0
4589,340,108,0.1594591953636725,0
4590,380,222,0.15939541168552704,0
4591,420,397,0.15933165352085282,0
4592,280,232,0.1592679208594445,0
4593,880,163,0.15920421369110072,0
4594,360,247,0.15914053200562428,0
4595,960,74,0.15907687579282204,0
4596,290,203,0.1590132450425049,0
4597,430,198,0.15894963974448792,0
4598,360,264,0.15888605988859014,0
4599,610,301,0.15882250546463472,1
4600,390,124,0.15875897646244888,0
4601,490,177,0.15869547287186392,0
4602,370,100,0.1586319946827152,0
4603,280,209,0.1585685418848421,0
4604,360,163,0.15850511446808815,0
4605,1540,54,0.15844171242230093,0
4606,310,154,0.158378335737332,0
4607,390,283,0.1583149844030371,0
4608,350,95,0.15825165840927588,0
4609,280,278,0.15818835774591217,0
4610,380,309,0.1581250824028138,0
4611,340,229,0.1580618323698527,0
4612,940,132,0.15799860763690476,0
4613,350,214,0.15793540819385002,0
4614,970,139,0.1578722340305725,0
4615,360,260,0.15780908513696026,0
4616,430,253,0.15774596150290549,0
4617,930,82,0.15768286311830432,0
4618,1130,209,0.157619789973057,0
4619,580,250,0.1575567420570678,0
4620,130,94,0.15749371936024498,0
4621,910,101,0.15743072187250087,0
4622,1760,131,0.15736774958375188,0
4623,100,65,0.1573048024839184,0
4624,100,50,0.15724188056292485,0
4625,1720,58,0.1571789838106997,1
4626,2630,137,0.15711611221717542,0
4627,1740,188,0.15705326577228856,1
4628,370,108,0.15699044446597965,0
4629,1470,309,0.15692764828819328,0
4630,580,301,0.156864877228878,0
4631,1170,103,0.15680213127798648,0
4632,1450,97,0.1567394104254753,0
4633,1150,177,0.15667671466130512,0
4634,340,239,0.1566140439754406,0
4635,600,418,0.15655139835785042,1
4636,340,286,0.15648877779850728,0
4637,910,136,0.1564261822873879,0
4638,940,66,0.15636361181447295,0
4639,1150,109,0.15630106636974717,0
4640,350,296,0.15623854594319928,0
4641,550,418,0.156176050524822,0
4642,350,568,0.15611358010461207,0
4643,2390,215,0.15605113467257023,1
4644,2940,154,0.1559887142187012,0
4645,350,173,0.1559263187330137,0
4646,910,115,0.15586394820552052,0
4647,380,215,0.15580160262623832,0
4648,540,272,0.15573928198518783,0
4649,350,153,0.15567698627239376,0
4650,490,429,0.1556147154778848,0
4651,1460,165,0.15555246959169367,0
4652,290,226,0.155490248603857,0
4653,200,245,0.15542805250441546,0
4654,210,210,0.1553658812834137,0
4655,320,271,0.15530373493090033,0
4656,310,150,0.15524161343692797,0
4657,340,109,0.1551795167915532,0
4658,1650,54,0.1551174449848366,1
4659,910,161,0.15505539800684268,0
4660,320,307,0.15499337584763995,0
4661,400,111,0.1549313784973009,0
4662,1130,107,0.15486940594590198,0
4663,970,77,0.15480745818352362,0
